id,age,style,sex,rating,img,text,cos,score
25297,34,1,0,4.0,pop_art/A photograph of a repeating house and a grass in the style of Pop Art236.png,A photograph of a repeating house and a grass in the style of Pop Art,0.7202431353739529,0.7490104565758653
38,66,1,1,2.0,pop_art/An illustration of a sleeping lamp and a pickle in the style of Pop Art61.png,An illustration of a sleeping lamp and a pickle in the style of Pop Art,0.6914430904128476,0.5123882118730905
3484,21,1,1,2.5,pop_art/A pencil art sketch of a dreaming statue and a kitchen in the style of Pop Art64.png,A pencil art sketch of a dreaming statue and a kitchen in the style of Pop Art,0.6723045256595115,0.558374485051978
16425,20,0,0,4.0,picasso/A painting of a dreaming icon and a dog in the style of Picasso233.png,A painting of a dreaming icon and a dog in the style of Picasso,0.7291227696806934,0.7534502737292356
28384,62,1,1,5.0,pop_art/A pencil art sketch of a sleeping screwdriver and a monitor in the style of Pop Art24.png,A pencil art sketch of a sleeping screwdriver and a monitor in the style of Pop Art,0.6259461891612879,0.8129730945806439
12519,47,2,0,4.0,monet/A pencil art sketch of a repeating watermelon and a fish in the style of Claude Monet8.png,A pencil art sketch of a repeating watermelon and a fish in the style of Claude Monet,0.6332017826031833,0.7054897801904805
19076,58,2,0,5.0,monet/A pencil art sketch of a drinking hotel and a tree in the style of Claude Monet49.png,A pencil art sketch of a drinking hotel and a tree in the style of Claude Monet,0.7263414180819766,0.8631707090409884
31703,74,2,0,3.0,monet/A painting of a drinking hotel and a door in the style of Claude Monet26.png,A painting of a drinking hotel and a door in the style of Claude Monet,0.7480756972317231,0.6518156263936393
57544,30,2,1,3.5,monet/A painting of a spinning train and a tree in the style of Claude Monet219.png,A painting of a spinning train and a tree in the style of Claude Monet,0.6873118633998013,0.6769892650332339
20682,57,1,0,4.0,pop_art/An illustration of a watering table and a shrub in the style of Pop Art180.png,An illustration of a watering table and a shrub in the style of Pop Art,0.7055984345204799,0.7416881061491287
21301,43,0,0,2.5,picasso/A photograph of a spinning car and a pickle in the style of Picasso161.png,A photograph of a spinning car and a pickle in the style of Picasso,0.6326209329380111,0.5385326886912278
36141,51,2,1,5.0,monet/A painting of a loving grass and a logo in the style of Claude Monet176.png,A painting of a loving grass and a logo in the style of Claude Monet,0.7767752726951705,0.8883876363475853
9051,12,0,0,1.5,picasso/A pencil art sketch of a repeating graveyard and a lamp in the style of Picasso305.png,A pencil art sketch of a repeating graveyard and a lamp in the style of Picasso,0.7185648814315079,0.47039355182686504
26162,35,1,0,5.0,pop_art/A pencil art sketch of a surreal peacock and a plant in the style of Pop Art147.png,A pencil art sketch of a surreal peacock and a plant in the style of Pop Art,0.7251994361907337,0.8625997180953668
23834,56,1,0,4.5,pop_art/An illustration of a eating table and a graveyard in the style of Pop Art274.png,An illustration of a eating table and a graveyard in the style of Pop Art,0.6408326413522473,0.7648607651205681
563,63,0,1,4.0,picasso/An illustration of a repeating train and a tree in the style of Picasso153.png,An illustration of a repeating train and a tree in the style of Picasso,0.7192479380019131,0.7485128578898455
12705,11,1,1,4.0,pop_art/An illustration of a spinning screwdriver and a plant in the style of Pop Art277.png,An illustration of a spinning screwdriver and a plant in the style of Pop Art,0.6265627950419587,0.7021702864098682
2071,25,2,0,4.0,monet/A photograph of a surreal screwdriver and a bloom in the style of Claude Monet107.png,A photograph of a surreal screwdriver and a bloom in the style of Claude Monet,0.6443160879520815,0.7110469328649296
4368,64,1,0,3.0,pop_art/A photograph of a dreaming tree and a bloom in the style of Pop Art227.png,A photograph of a dreaming tree and a bloom in the style of Pop Art,0.7290032106491715,0.6422793831023635
50549,26,0,0,2.0,picasso/An illustration of a dreaming house and a bedroom in the style of Picasso311.png,An illustration of a dreaming house and a bedroom in the style of Picasso,0.6953211005843155,0.5143272169588244
114,37,1,0,4.0,pop_art/A photograph of a surreal egg and a grass in the style of Pop Art258.png,A photograph of a surreal egg and a grass in the style of Pop Art,0.7395410016567409,0.7586593897172593
16417,23,1,0,5.0,pop_art/An illustration of a surreal flower and a statue in the style of Pop Art300.png,An illustration of a surreal flower and a statue in the style of Pop Art,0.6752875540313554,0.8376437770156777
21779,21,2,1,5.0,monet/A photograph of a repeating flower and a egg in the style of Claude Monet72.png,A photograph of a repeating flower and a egg in the style of Claude Monet,0.6798337812106153,0.8399168906053076
12154,57,2,1,5.0,monet/A photograph of a surreal icon and a screwdriver in the style of Claude Monet39.png,A photograph of a surreal icon and a screwdriver in the style of Claude Monet,0.6860127965621737,0.8430063982810869
85058,12,0,0,5.0,picasso/A painting of a watering bedroom and a tree in the style of Picasso181.png,A painting of a watering bedroom and a tree in the style of Picasso,0.7476433647608985,0.8738216823804492
45878,78,0,0,5.0,picasso/An illustration of a dreaming lamp and a bus in the style of Picasso220.png,An illustration of a dreaming lamp and a bus in the style of Picasso,0.6996199503025808,0.8498099751512904
29049,24,0,1,5.0,picasso/A photograph of a eating monitor and a horse in the style of Picasso227.png,A photograph of a eating monitor and a horse in the style of Picasso,0.7201820021561673,0.8600910010780837
72412,40,2,0,4.0,monet/A photograph of a loving kitchen and a figurine in the style of Claude Monet69.png,A photograph of a loving kitchen and a figurine in the style of Claude Monet,0.7235164361135489,0.7506471069456633
43096,54,1,1,3.0,pop_art/A painting of a sleeping watch and a grass in the style of Pop Art298.png,A painting of a sleeping watch and a grass in the style of Pop Art,0.7283759303340683,0.641965742944812
15497,28,2,0,3.5,monet/An illustration of a spinning car and a tree in the style of Claude Monet194.png,An illustration of a spinning car and a tree in the style of Claude Monet,0.709925376602485,0.6882960216345757
47892,78,2,0,5.0,monet/An illustration of a spinning car and a car in the style of Claude Monet239.png,An illustration of a spinning car and a car in the style of Claude Monet,0.6814750869534342,0.840737543476717
47406,73,0,0,5.0,picasso/A photograph of a eating watch and a car in the style of Picasso288.png,A photograph of a eating watch and a car in the style of Picasso,0.7189634505355379,0.8594817252677689
47481,18,0,0,1.0,picasso/A painting of a watering dog and a flower in the style of Picasso271.png,A painting of a watering dog and a flower in the style of Picasso,0.7114450394570062,0.4112780752840587
10279,42,1,1,3.5,pop_art/A painting of a surreal tree and a bus in the style of Pop Art17.png,A painting of a surreal tree and a bus in the style of Pop Art,0.7726090193037656,0.719637842985216
19765,15,0,1,2.5,picasso/An illustration of a eating house and a car in the style of Picasso321.png,An illustration of a eating house and a car in the style of Picasso,0.7347757172259513,0.5896100808351978
39314,45,1,0,2.5,pop_art/A pencil art sketch of a eating figurine and a plant in the style of Pop Art54.png,A pencil art sketch of a eating figurine and a plant in the style of Pop Art,0.676614490601899,0.5605294675231718
29572,30,2,0,3.5,monet/A painting of a eating graveyard and a figurine in the style of Claude Monet233.png,A painting of a eating graveyard and a figurine in the style of Claude Monet,0.7600487011573612,0.7133576839120139
12509,58,2,0,2.5,monet/An illustration of a sleeping dresser and a icon in the style of Claude Monet325.png,An illustration of a sleeping dresser and a icon in the style of Claude Monet,0.7125587300656409,0.5785015872550426
57946,41,0,0,4.5,picasso/An illustration of a drinking pickle and a dog in the style of Picasso213.png,An illustration of a drinking pickle and a dog in the style of Picasso,0.6422901732567664,0.7655895310728276
22994,14,1,1,3.0,pop_art/A pencil art sketch of a drinking logo and a flower in the style of Pop Art115.png,A pencil art sketch of a drinking logo and a flower in the style of Pop Art,0.6436190472661625,0.599587301410859
13618,50,2,1,5.0,monet/A photograph of a spinning peacock and a graveyard in the style of Claude Monet123.png,A photograph of a spinning peacock and a graveyard in the style of Claude Monet,0.6930229154108978,0.8465114577054489
23160,27,2,1,2.0,monet/An illustration of a psychedelic fish and a egg in the style of Claude Monet189.png,An illustration of a psychedelic fish and a egg in the style of Claude Monet,0.692338004043198,0.5128356686882657
17731,39,0,0,4.0,picasso/A pencil art sketch of a sleeping house and a logo in the style of Picasso237.png,A pencil art sketch of a sleeping house and a logo in the style of Picasso,0.7397267784762507,0.7587522781270142
124963,61,1,0,2.0,pop_art/A photograph of a drinking graveyard and a car in the style of Pop Art117.png,A photograph of a drinking graveyard and a car in the style of Pop Art,0.6952169983885643,0.5142751658609488
22021,69,0,1,2.0,picasso/A photograph of a surreal kitchen and a hotel in the style of Picasso244.png,A photograph of a surreal kitchen and a hotel in the style of Picasso,0.7128097569937577,0.5230715451635455
11510,64,0,0,4.0,picasso/An illustration of a loving monitor and a shrub in the style of Picasso99.png,An illustration of a loving monitor and a shrub in the style of Picasso,0.7393493103075243,0.758563544042651
987,43,2,0,3.5,monet/A painting of a psychedelic pickle and a egg in the style of Claude Monet11.png,A painting of a psychedelic pickle and a egg in the style of Claude Monet,0.7192363504516073,0.6929515085591369
11431,47,0,1,5.0,picasso/An illustration of a watering plant and a figurine in the style of Picasso158.png,An illustration of a watering plant and a figurine in the style of Picasso,0.6193257442515117,0.8096628721257558
30159,15,2,0,1.0,monet/A painting of a eating bedroom and a horse in the style of Claude Monet16.png,A painting of a eating bedroom and a horse in the style of Claude Monet,0.7221660717476579,0.41663859142938453
52796,71,2,0,4.5,monet/A photograph of a eating spanner and a screwdriver in the style of Claude Monet192.png,A photograph of a eating spanner and a screwdriver in the style of Claude Monet,0.6626119112419334,0.7757504000654112
24936,77,2,1,4.0,monet/A photograph of a loving grass and a figurine in the style of Claude Monet206.png,A photograph of a loving grass and a figurine in the style of Claude Monet,0.6919837139306889,0.7348807458542332
18169,64,0,1,3.5,picasso/A pencil art sketch of a repeating tree and a graveyard in the style of Picasso69.png,A pencil art sketch of a repeating tree and a graveyard in the style of Picasso,0.7265523546113201,0.6966095106389933
10474,12,2,1,4.5,monet/A photograph of a sleeping kitchen and a dresser in the style of Claude Monet265.png,A photograph of a sleeping kitchen and a dresser in the style of Claude Monet,0.682106410620456,0.7854976497546724
9884,76,0,1,4.0,picasso/A painting of a spinning kitchen and a graveyard in the style of Picasso300.png,A painting of a spinning kitchen and a graveyard in the style of Picasso,0.7250327387017028,0.7514052582397402
10905,17,1,1,4.0,pop_art/A pencil art sketch of a repeating lamp and a watch in the style of Pop Art266.png,A pencil art sketch of a repeating lamp and a watch in the style of Pop Art,0.6315980969885672,0.7046879373831725
11366,66,0,1,2.5,picasso/A pencil art sketch of a eating kitchen and a train in the style of Picasso284.png,A pencil art sketch of a eating kitchen and a train in the style of Picasso,0.731121564332859,0.5877830043886517
58098,56,1,1,5.0,pop_art/A painting of a eating computer and a house in the style of Pop Art282.png,A painting of a eating computer and a house in the style of Pop Art,0.7143419729602913,0.8571709864801457
85556,23,0,1,4.0,picasso/A painting of a surreal dresser and a plant in the style of Picasso229.png,A painting of a surreal dresser and a plant in the style of Picasso,0.702165135325221,0.7399714565514993
34748,63,1,1,5.0,pop_art/A painting of a loving watermelon and a train in the style of Pop Art257.png,A painting of a loving watermelon and a train in the style of Pop Art,0.710180419669123,0.8550902098345615
11638,50,1,1,3.0,pop_art/A photograph of a drinking logo and a car in the style of Pop Art12.png,A photograph of a drinking logo and a car in the style of Pop Art,0.702309494665249,0.6289325251104023
97206,66,2,0,3.0,monet/A painting of a loving icon and a icon in the style of Claude Monet190.png,A painting of a loving icon and a icon in the style of Claude Monet,0.7391790785111962,0.6473673170333759
13526,33,2,1,5.0,monet/A pencil art sketch of a spinning watermelon and a bus in the style of Claude Monet185.png,A pencil art sketch of a spinning watermelon and a bus in the style of Claude Monet,0.6635566022074437,0.8317783011037219
21413,45,1,0,3.0,pop_art/A pencil art sketch of a eating lamp and a car in the style of Pop Art308.png,A pencil art sketch of a eating lamp and a car in the style of Pop Art,0.6536906571058392,0.6046231063306974
64,16,1,1,4.0,pop_art/A pencil art sketch of a psychedelic car and a bloom in the style of Pop Art202.png,A pencil art sketch of a psychedelic car and a bloom in the style of Pop Art,0.7293153720830504,0.753546574930414
1496,51,2,0,3.0,monet/A pencil art sketch of a sleeping statue and a statue in the style of Claude Monet283.png,A pencil art sketch of a sleeping statue and a statue in the style of Claude Monet,0.7130716179569756,0.6343135867562656
24381,75,0,1,4.0,picasso/A photograph of a drinking bloom and a spanner in the style of Picasso151.png,A photograph of a drinking bloom and a spanner in the style of Picasso,0.664912160781002,0.7213449692793898
10397,72,1,1,5.0,pop_art/An illustration of a watering train and a dog in the style of Pop Art30.png,An illustration of a watering train and a dog in the style of Pop Art,0.6965829128442023,0.8482914564221011
1802,36,0,0,2.0,picasso/A pencil art sketch of a psychedelic hotel and a lamp in the style of Picasso91.png,A pencil art sketch of a psychedelic hotel and a lamp in the style of Picasso,0.714386206444732,0.5238597698890327
869,29,2,0,3.0,monet/A photograph of a loving pickle and a monitor in the style of Claude Monet4.png,A photograph of a loving pickle and a monitor in the style of Claude Monet,0.6853471501904146,0.6204513528729851
41971,22,1,1,4.0,pop_art/A painting of a psychedelic watermelon and a train in the style of Pop Art281.png,A painting of a psychedelic watermelon and a train in the style of Pop Art,0.7661289709572884,0.7719533743675331
9719,29,0,0,4.0,picasso/An illustration of a loving flower and a egg in the style of Picasso231.png,An illustration of a loving flower and a egg in the style of Picasso,0.6775128179036626,0.7276452978407202
327,36,0,0,1.0,picasso/A pencil art sketch of a drinking train and a computer in the style of Picasso1.png,A pencil art sketch of a drinking train and a computer in the style of Picasso,0.7073217437731398,0.4092164274421255
47881,51,1,0,1.0,pop_art/A photograph of a sleeping dresser and a plant in the style of Pop Art326.png,A photograph of a sleeping dresser and a plant in the style of Pop Art,0.6717801894660853,0.39144565028859823
38618,42,2,1,3.0,monet/A painting of a spinning bus and a statue in the style of Claude Monet276.png,A painting of a spinning bus and a statue in the style of Claude Monet,0.7027335420379238,0.6291445487967398
8446,26,0,1,3.0,picasso/A pencil art sketch of a loving house and a bloom in the style of Picasso53.png,A pencil art sketch of a loving house and a bloom in the style of Picasso,0.7385276525494803,0.647041604052518
18449,44,2,1,5.0,monet/A photograph of a surreal dresser and a dresser in the style of Claude Monet204.png,A photograph of a surreal dresser and a dresser in the style of Claude Monet,0.7070822158822155,0.8535411079411077
12778,65,1,1,4.5,pop_art/An illustration of a spinning train and a tree in the style of Pop Art99.png,An illustration of a spinning train and a tree in the style of Pop Art,0.7066457226516859,0.7977673057702874
47818,35,0,0,5.0,picasso/A pencil art sketch of a eating dresser and a watch in the style of Picasso299.png,A pencil art sketch of a eating dresser and a watch in the style of Picasso,0.7112418442197292,0.8556209221098646
4291,56,1,1,4.5,pop_art/A painting of a spinning logo and a egg in the style of Pop Art55.png,A painting of a spinning logo and a egg in the style of Pop Art,0.6541195477422239,0.7715042183155564
39541,59,0,0,5.0,picasso/An illustration of a drinking lamp and a table in the style of Picasso224.png,An illustration of a drinking lamp and a table in the style of Picasso,0.7218569987755793,0.8609284993877897
862,44,2,0,2.5,monet/A photograph of a dreaming pickle and a car in the style of Claude Monet261.png,A photograph of a dreaming pickle and a car in the style of Claude Monet,0.6989945118472789,0.5717194781458617
4488,71,2,1,4.0,monet/A painting of a eating bedroom and a figurine in the style of Claude Monet165.png,A painting of a eating bedroom and a figurine in the style of Claude Monet,0.6974357744744981,0.7376067761261379
9057,56,1,1,2.0,pop_art/A painting of a psychedelic pickle and a statue in the style of Pop Art244.png,A painting of a psychedelic pickle and a statue in the style of Pop Art,0.7376548161569161,0.5354940747451247
29973,34,0,0,5.0,picasso/An illustration of a sleeping computer and a bus in the style of Picasso191.png,An illustration of a sleeping computer and a bus in the style of Picasso,0.7104008207745082,0.8552004103872541
12779,67,2,1,4.0,monet/A photograph of a sleeping bloom and a plant in the style of Claude Monet160.png,A photograph of a sleeping bloom and a plant in the style of Claude Monet,0.7115598500889195,0.7446688139333486
23638,24,2,0,3.5,monet/A photograph of a watering graveyard and a flower in the style of Claude Monet270.png,A photograph of a watering graveyard and a flower in the style of Claude Monet,0.7148372975952204,0.6907519821309435
29239,57,2,1,4.5,monet/A painting of a sleeping watermelon and a kitchen in the style of Claude Monet254.png,A painting of a sleeping watermelon and a kitchen in the style of Claude Monet,0.6973022915855502,0.7930955902372195
42159,65,1,1,3.0,pop_art/A photograph of a psychedelic graveyard and a watch in the style of Pop Art133.png,A photograph of a psychedelic graveyard and a watch in the style of Pop Art,0.7268730303425468,0.6412142929490512
41006,41,0,0,5.0,picasso/A photograph of a repeating lamp and a monitor in the style of Picasso281.png,A photograph of a repeating lamp and a monitor in the style of Picasso,0.7350097825070568,0.8675048912535284
32669,62,2,0,2.0,monet/An illustration of a surreal dog and a door in the style of Claude Monet96.png,An illustration of a surreal dog and a door in the style of Claude Monet,0.6912564835154932,0.5122949084244133
83726,73,1,0,3.5,pop_art/An illustration of a loving dresser and a pickle in the style of Pop Art139.png,An illustration of a loving dresser and a pickle in the style of Pop Art,0.6990115196996961,0.6828390931831814
541,30,1,0,4.0,pop_art/An illustration of a surreal icon and a plant in the style of Pop Art192.png,An illustration of a surreal icon and a plant in the style of Pop Art,0.5339106747182991,0.6558442262480384
8745,41,1,0,5.0,pop_art/A pencil art sketch of a sleeping logo and a peacock in the style of Pop Art92.png,A pencil art sketch of a sleeping logo and a peacock in the style of Pop Art,0.716267984134045,0.8581339920670226
59950,48,2,1,2.0,monet/A painting of a spinning horse and a house in the style of Claude Monet83.png,A painting of a spinning horse and a house in the style of Claude Monet,0.6968143417452727,0.515073837539303
3074,77,2,0,2.5,monet/A painting of a repeating watch and a hotel in the style of Claude Monet64.png,A painting of a repeating watch and a hotel in the style of Claude Monet,0.7050026559072289,0.5747235501758367
55475,55,1,1,3.0,pop_art/An illustration of a eating statue and a table in the style of Pop Art275.png,An illustration of a eating statue and a table in the style of Pop Art,0.6299582931365205,0.592756924346038
5551,60,1,0,4.0,pop_art/An illustration of a psychedelic statue and a bloom in the style of Pop Art306.png,An illustration of a psychedelic statue and a bloom in the style of Pop Art,0.7579385429405271,0.7678581603591523
12145,77,1,0,4.5,pop_art/A painting of a eating tree and a hotel in the style of Pop Art210.png,A painting of a eating tree and a hotel in the style of Pop Art,0.745622801757586,0.8172558453232375
28415,37,2,0,4.5,monet/An illustration of a spinning screwdriver and a train in the style of Claude Monet316.png,An illustration of a spinning screwdriver and a train in the style of Claude Monet,0.7300965585952753,0.8094927237420821
16225,76,2,0,5.0,monet/A painting of a psychedelic bloom and a car in the style of Claude Monet318.png,A painting of a psychedelic bloom and a car in the style of Claude Monet,0.7372198074470723,0.8686099037235362
27059,10,1,0,4.0,pop_art/A pencil art sketch of a repeating grass and a egg in the style of Pop Art32.png,A pencil art sketch of a repeating grass and a egg in the style of Pop Art,0.5946818749985464,0.6862298263881621
15876,63,2,0,5.0,monet/A photograph of a drinking monitor and a screwdriver in the style of Claude Monet55.png,A photograph of a drinking monitor and a screwdriver in the style of Claude Monet,0.6889731128257764,0.8444865564128883
50091,28,0,0,2.0,picasso/An illustration of a sleeping icon and a dog in the style of Picasso51.png,An illustration of a sleeping icon and a dog in the style of Picasso,0.6964665343225142,0.5148999338279238
56715,48,1,1,4.5,pop_art/A photograph of a loving house and a shrub in the style of Pop Art80.png,A photograph of a loving house and a shrub in the style of Pop Art,0.7131704057678663,0.8010296473283776
11902,43,2,1,3.5,monet/A photograph of a watering lamp and a dog in the style of Claude Monet292.png,A photograph of a watering lamp and a dog in the style of Claude Monet,0.7061850109321771,0.6864258387994218
479,67,0,1,4.0,picasso/A painting of a surreal bus and a computer in the style of Picasso314.png,A painting of a surreal bus and a computer in the style of Picasso,0.6897804616431052,0.7337791197104415
5257,17,1,0,3.5,pop_art/A pencil art sketch of a watering train and a icon in the style of Pop Art76.png,A pencil art sketch of a watering train and a icon in the style of Pop Art,0.6438827970075656,0.655274731837116
576,49,1,1,4.0,pop_art/A pencil art sketch of a eating peacock and a egg in the style of Pop Art60.png,A pencil art sketch of a eating peacock and a egg in the style of Pop Art,0.6958748358761391,0.7368263068269584
37257,56,2,1,2.0,monet/A photograph of a loving door and a car in the style of Claude Monet240.png,A photograph of a loving door and a car in the style of Claude Monet,0.7126726011681247,0.523002967250729
46835,51,0,0,3.0,picasso/A pencil art sketch of a loving bloom and a dog in the style of Picasso136.png,A pencil art sketch of a loving bloom and a dog in the style of Picasso,0.7343298601636596,0.6449427078596076
22213,66,2,0,4.5,monet/A pencil art sketch of a sleeping egg and a pickle in the style of Claude Monet87.png,A pencil art sketch of a sleeping egg and a pickle in the style of Claude Monet,0.6933274105241124,0.7911081497065007
40820,55,2,1,1.5,monet/A pencil art sketch of a watering hotel and a statue in the style of Claude Monet281.png,A pencil art sketch of a watering hotel and a statue in the style of Claude Monet,0.6825973091191928,0.4524097656707075
1682,12,2,0,5.0,monet/A pencil art sketch of a psychedelic bus and a monitor in the style of Claude Monet228.png,A pencil art sketch of a psychedelic bus and a monitor in the style of Claude Monet,0.6813065600197041,0.8406532800098521
27791,42,1,0,4.0,pop_art/A painting of a spinning watch and a dresser in the style of Pop Art327.png,A painting of a spinning watch and a dresser in the style of Pop Art,0.6977012022174871,0.7377394899976324
44772,19,0,1,0.5,picasso/A photograph of a spinning grass and a horse in the style of Picasso76.png,A photograph of a spinning grass and a horse in the style of Picasso,0.6823246046220128,0.3411623023110064
17258,64,0,0,4.0,picasso/A pencil art sketch of a psychedelic pickle and a horse in the style of Picasso283.png,A pencil art sketch of a psychedelic pickle and a horse in the style of Picasso,0.7002961983026047,0.7390369880401912
16672,71,0,1,3.0,picasso/A photograph of a spinning icon and a dog in the style of Picasso302.png,A photograph of a spinning icon and a dog in the style of Picasso,0.7142174071251021,0.6348864813403288
37835,68,1,1,3.5,pop_art/A photograph of a psychedelic car and a statue in the style of Pop Art249.png,A photograph of a psychedelic car and a statue in the style of Pop Art,0.7553884614537565,0.7110275640602115
11508,39,0,1,3.0,picasso/A pencil art sketch of a loving bus and a door in the style of Picasso46.png,A pencil art sketch of a loving bus and a door in the style of Picasso,0.7377473394406376,0.6466514474980967
16112,59,2,1,3.0,monet/A painting of a surreal spanner and a lamp in the style of Claude Monet170.png,A painting of a surreal spanner and a lamp in the style of Claude Monet,0.6950422197121192,0.6252988876338375
26954,47,2,0,0.5,monet/A pencil art sketch of a spinning watermelon and a graveyard in the style of Claude Monet79.png,A pencil art sketch of a spinning watermelon and a graveyard in the style of Claude Monet,0.7066603803222812,0.3533301901611406
56137,68,2,0,3.5,monet/A painting of a sleeping train and a train in the style of Claude Monet7.png,A painting of a sleeping train and a train in the style of Claude Monet,0.7360614612951346,0.7013640639809006
12488,36,0,1,4.0,picasso/A photograph of a loving grass and a shrub in the style of Picasso89.png,A photograph of a loving grass and a shrub in the style of Picasso,0.7095254585323156,0.7436516181550467
32325,77,0,0,4.0,picasso/A painting of a surreal car and a grass in the style of Picasso48.png,A painting of a surreal car and a grass in the style of Picasso,0.6971502847056334,0.7374640312417056
26124,26,0,1,1.5,picasso/An illustration of a eating house and a icon in the style of Picasso247.png,An illustration of a eating house and a icon in the style of Picasso,0.6869683392482844,0.4545952807352533
38866,79,2,1,5.0,monet/A painting of a sleeping icon and a train in the style of Claude Monet180.png,A painting of a sleeping icon and a train in the style of Claude Monet,0.6685842842163237,0.8342921421081618
2613,76,1,0,3.0,pop_art/A photograph of a dreaming statue and a fish in the style of Pop Art129.png,A photograph of a dreaming statue and a fish in the style of Pop Art,0.6998966161375277,0.6277260858465417
14553,26,0,1,4.0,picasso/A pencil art sketch of a surreal table and a car in the style of Picasso222.png,A pencil art sketch of a surreal table and a car in the style of Picasso,0.6955690986359321,0.7366734382068549
553,15,1,0,4.0,pop_art/A pencil art sketch of a loving door and a pickle in the style of Pop Art230.png,A pencil art sketch of a loving door and a pickle in the style of Pop Art,0.6986004695357152,0.7381891236567464
1835,62,0,1,4.0,picasso/An illustration of a repeating dog and a spanner in the style of Picasso193.png,An illustration of a repeating dog and a spanner in the style of Picasso,0.6583819001009897,0.7180798389393837
22178,26,0,0,1.0,picasso/A painting of a repeating lamp and a bus in the style of Picasso184.png,A painting of a repeating lamp and a bus in the style of Picasso,0.7154839525055992,0.41329753180835516
4202,68,0,1,5.0,picasso/An illustration of a watering watermelon and a screwdriver in the style of Picasso185.png,An illustration of a watering watermelon and a screwdriver in the style of Picasso,0.7190593830107899,0.8595296915053949
14389,70,2,1,3.5,monet/A photograph of a dreaming statue and a bedroom in the style of Claude Monet68.png,A photograph of a dreaming statue and a bedroom in the style of Claude Monet,0.6917631220731928,0.6792148943699297
87078,29,0,0,1.0,picasso/An illustration of a repeating door and a statue in the style of Picasso118.png,An illustration of a repeating door and a statue in the style of Picasso,0.7235510629348669,0.41733108702298904
12722,30,2,1,3.0,monet/An illustration of a psychedelic watermelon and a fish in the style of Claude Monet178.png,An illustration of a psychedelic watermelon and a fish in the style of Claude Monet,0.6870939079271303,0.621324731741343
380,76,2,0,2.5,monet/A pencil art sketch of a psychedelic tree and a bus in the style of Claude Monet301.png,A pencil art sketch of a psychedelic tree and a bus in the style of Claude Monet,0.7232740068674705,0.5838592256559575
9451,21,0,1,1.0,picasso/A photograph of a eating plant and a grass in the style of Picasso20.png,A photograph of a eating plant and a grass in the style of Picasso,0.6858852066531635,0.39849815888213735
14573,52,2,0,4.5,monet/An illustration of a watering dog and a shrub in the style of Claude Monet305.png,An illustration of a watering dog and a shrub in the style of Claude Monet,0.7130603695817352,0.800974629235312
12664,70,2,0,5.0,monet/An illustration of a dreaming plant and a kitchen in the style of Claude Monet159.png,An illustration of a dreaming plant and a kitchen in the style of Claude Monet,0.721956876873482,0.8609784384367409
37616,12,2,0,3.0,monet/A photograph of a watering screwdriver and a horse in the style of Claude Monet294.png,A photograph of a watering screwdriver and a horse in the style of Claude Monet,0.6491728792336554,0.6023642173946056
870,65,0,0,4.0,picasso/A pencil art sketch of a repeating pickle and a egg in the style of Picasso26.png,A pencil art sketch of a repeating pickle and a egg in the style of Picasso,0.6841546228915286,0.7309662003346531
10570,44,0,1,5.0,picasso/An illustration of a psychedelic peacock and a pickle in the style of Picasso54.png,An illustration of a psychedelic peacock and a pickle in the style of Picasso,0.6980843428477977,0.8490421714238989
221,45,1,0,1.0,pop_art/A pencil art sketch of a eating lamp and a house in the style of Pop Art208.png,A pencil art sketch of a eating lamp and a house in the style of Pop Art,0.7058651690663862,0.4084881400887487
688,76,0,0,5.0,picasso/A photograph of a dreaming table and a train in the style of Picasso74.png,A photograph of a dreaming table and a train in the style of Picasso,0.706038093383437,0.8530190466917185
5683,14,2,0,3.0,monet/A pencil art sketch of a surreal kitchen and a graveyard in the style of Claude Monet203.png,A pencil art sketch of a surreal kitchen and a graveyard in the style of Claude Monet,0.7463750994155259,0.6509653274855407
9403,73,0,1,4.0,picasso/An illustration of a spinning logo and a pickle in the style of Picasso122.png,An illustration of a spinning logo and a pickle in the style of Picasso,0.71893812425771,0.7483579510177438
12538,65,1,0,1.5,pop_art/An illustration of a repeating house and a train in the style of Pop Art245.png,An illustration of a repeating house and a train in the style of Pop Art,0.7446302637969353,0.48342624300957876
93427,58,1,1,2.0,pop_art/A photograph of a spinning horse and a kitchen in the style of Pop Art141.png,A photograph of a spinning horse and a kitchen in the style of Pop Art,0.7378957851403016,0.5356145592368174
2469,41,1,0,5.0,pop_art/A pencil art sketch of a loving dog and a dog in the style of Pop Art113.png,A pencil art sketch of a loving dog and a dog in the style of Pop Art,0.692386384549987,0.8461931922749935
7500,44,1,0,3.0,pop_art/A photograph of a surreal screwdriver and a car in the style of Pop Art164.png,A photograph of a surreal screwdriver and a car in the style of Pop Art,0.6055659845807746,0.5805607700681651
12628,63,1,1,4.0,pop_art/A photograph of a watering icon and a car in the style of Pop Art125.png,A photograph of a watering icon and a car in the style of Pop Art,0.6848338221732786,0.7313057999755281
26626,72,1,1,4.0,pop_art/A painting of a psychedelic monitor and a fish in the style of Pop Art246.png,A painting of a psychedelic monitor and a fish in the style of Pop Art,0.7412140026747909,0.7594958902262843
16229,61,1,1,3.0,pop_art/A photograph of a dreaming icon and a icon in the style of Pop Art91.png,A photograph of a dreaming icon and a icon in the style of Pop Art,0.7512401031773995,0.6533978293664775
